label,field,q,n,k,rho,qk,domain_type,johnson,capacity,delta,delta_minus_johnson,delta_minus_capacity,line_num_bad,inter_m2_maxlist,inter_m3_maxlist,line_meaningful,line_frac_bad,line_control_bad,line_close_max,line_close_mean,line_close_p90,line_frac_2plus_close,line_Sstar_min_among_close,line_Sstar_mean,line_ca_threshold,line_num_lines,inter_m2_kind,inter_m2_meanlist,inter_m3_kind,inter_m3_meanlist
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,random,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,40,,,True,0.6667,0,31,20.75,31.0,0.6667,4,4.633,6,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,random,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,10,,,True,0.1667,0,31,24.867,31.0,0.8,4,4.633,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,random,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,10,,,True,0.1667,0,31,24.867,31.0,0.8,4,4.633,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,random,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,0,,,False,0.0,0,31,31.0,31.0,1.0,4,4.633,4,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.2902,-0.1934,-0.4431,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,4.633,11,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.3869,-0.0967,-0.3464,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,4.633,10,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.4352,-0.0484,-0.2981,0,,,True,0.0,0,1,0.183,1.0,0.0,-1,4.633,9,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.4836,-0.0,-0.2497,0,,,True,0.0,0,1,0.233,1.0,0.0,-1,4.633,8,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.546,0.0624,-0.1873,39,,,True,0.65,0,11,3.4,7.0,0.65,4,4.633,7,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,40,,,True,0.6667,0,31,20.583,31.0,0.6667,4,4.633,6,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,10,,,True,0.1667,0,31,24.85,31.0,0.8,4,4.633,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,10,,,True,0.1667,0,31,24.85,31.0,0.8,4,4.633,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,coset,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,0,,,False,0.0,0,31,31.0,31.0,1.0,4,4.633,4,60,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.3,-0.2,-0.45,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.4,-0.1,-0.35,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.45,-0.05,-0.3,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.5,0.0,-0.25,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.5625,0.0625,-0.1875,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.625,0.125,-0.125,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.6875,0.1875,-0.0625,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.75,0.25,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,subgroup,0.5,0.75,0.775,0.275,0.025,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.3,-0.2,-0.45,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.4,-0.1,-0.35,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.45,-0.05,-0.3,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.5,0.0,-0.25,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.5625,0.0625,-0.1875,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.625,0.125,-0.125,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.6875,0.1875,-0.0625,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.75,0.25,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,coset,0.5,0.75,0.775,0.275,0.025,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.3,-0.2,-0.45,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.4,-0.1,-0.35,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.45,-0.05,-0.3,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.5,0.0,-0.25,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.5625,0.0625,-0.1875,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.625,0.125,-0.125,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.6875,0.1875,-0.0625,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.75,0.25,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n20_k5,GF(61),61,20,5,0.25,844596301,random,0.5,0.75,0.775,0.275,0.025,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.2902,-0.1934,-0.4431,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.3869,-0.0967,-0.3464,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.4352,-0.0484,-0.2981,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.4836,-0.0,-0.2497,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.546,0.0624,-0.1873,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,subgroup,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.2902,-0.1934,-0.4431,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.3869,-0.0967,-0.3464,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.4352,-0.0484,-0.2981,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.4836,-0.0,-0.2497,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.546,0.0624,-0.1873,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,coset,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.2902,-0.1934,-0.4431,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.3869,-0.0967,-0.3464,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.4352,-0.0484,-0.2981,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.4836,-0.0,-0.2497,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.546,0.0624,-0.1873,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,,,,,,,,,,,,,,,,,,
GF(61)_n15_k4,GF(61),61,15,4,0.26666666666666666,13845841,random,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,,,,,,,,,,,,,,,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.2902,-0.1934,-0.4431,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,4.617,11,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.3869,-0.0967,-0.3464,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,4.617,10,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.4352,-0.0484,-0.2981,0,,,True,0.0,0,1,0.167,1.0,0.0,-1,4.617,9,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.4836,-0.0,-0.2497,1,,,True,0.0167,0,2,0.283,1.0,0.0167,5,4.617,8,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.546,0.0624,-0.1873,38,,,True,0.6333,0,10,3.517,7.0,0.6333,4,4.617,7,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.6085,0.1249,-0.1248,40,,,True,0.6667,0,31,20.733,31.0,0.6667,4,4.617,6,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.6709,0.1873,-0.0624,13,,,True,0.2167,0,31,25.833,31.0,0.8333,4,4.617,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.7333,0.2497,-0.0,13,,,True,0.2167,0,31,25.833,31.0,0.8333,4,4.617,5,60,,,,
GF(31)_n15_k4,GF(31),31,15,4,0.26666666666666666,923521,subgroup,0.4836022205056778,0.7333333333333334,0.76,0.2764,0.0267,0,,,False,0.0,0,31,31.0,31.0,1.0,4,4.617,4,60,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.2536,-0.169,-0.4131,0,,,True,0.0,0,1,0.175,1.0,0.0,-1,3.017,7,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.3381,-0.0845,-0.3286,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.017,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.3804,-0.0422,-0.2863,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.017,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.4226,-0.0,-0.2441,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.017,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.4837,0.0611,-0.183,89,,,True,0.3708,0,7,1.358,3.0,0.3708,3,3.017,5,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.5447,0.1221,-0.122,89,,,True,0.3708,0,7,1.358,3.0,0.3708,3,3.017,5,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.6057,0.1831,-0.061,194,,,True,0.8083,0,64,47.492,63.0,0.825,3,3.017,4,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.6667,0.2441,0.0,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.017,3,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,coset,0.42264973081037427,0.6666666666666667,0.7,0.2774,0.0333,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.017,3,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.2536,-0.169,-0.4131,0,,,True,0.0,0,1,0.171,1.0,0.0,-1,3.025,7,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.3381,-0.0845,-0.3286,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.025,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.3804,-0.0422,-0.2863,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.025,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.4226,-0.0,-0.2441,0,,,True,0.0,0,1,0.188,1.0,0.0,-1,3.025,6,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.4837,0.0611,-0.183,98,,,True,0.4083,0,7,1.525,3.0,0.4083,3,3.025,5,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.5447,0.1221,-0.122,98,,,True,0.4083,0,7,1.525,3.0,0.4083,3,3.025,5,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.6057,0.1831,-0.061,192,,,True,0.8,0,64,47.742,63.0,0.825,3,3.025,4,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.6667,0.2441,0.0,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.025,3,240,,,,
GF(2^6)_n9_k3,GF(2^6),64,9,3,0.3333333333333333,262144,subgroup,0.42264973081037427,0.6666666666666667,0.7,0.2774,0.0333,0,,,False,0.0,0,64,64.0,64.0,1.0,3,3.025,3,240,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.2929,0.0,-0.2071,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.5,0.2071,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,subgroup,0.2928932188134524,0.5,0.55,0.2571,0.05,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.2929,0.0,-0.2071,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.5,0.2071,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,coset,0.2928932188134524,0.5,0.55,0.2571,0.05,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.2929,0.0,-0.2071,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.5,0.2071,0.0,,,,,,,,,,,,,,,,,,
GF(61)_n10_k5,GF(61),61,10,5,0.5,844596301,random,0.2928932188134524,0.5,0.55,0.2571,0.05,,,,,,,,,,,,,,,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,0,,,True,0.0,0,1,0.333,1.0,0.0,-1,6.667,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,0,,,True,0.0,0,1,0.333,1.0,0.0,-1,6.667,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,7,,,True,0.2917,0,4,1.25,2.0,0.2917,7,6.667,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.2929,0.0,-0.2071,7,,,True,0.2917,0,4,1.25,2.0,0.2917,7,6.667,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,17,,,True,0.7083,0,13,9.167,13.0,0.7083,6,6.667,8,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,17,,,True,0.7083,0,13,9.167,13.0,0.7083,6,6.667,8,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,1,,,True,0.0417,0,13,9.458,13.0,0.7083,6,6.667,7,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.5,0.2071,0.0,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.667,6,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,random,0.2928932188134524,0.5,0.55,0.2571,0.05,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.667,6,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,0,,,True,0.0,0,1,0.292,1.0,0.0,-1,6.708,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,0,,,True,0.0,0,1,0.292,1.0,0.0,-1,6.708,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,3,,,True,0.125,0,4,1.0,1.7,0.125,7,6.708,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.2929,0.0,-0.2071,3,,,True,0.125,0,4,1.0,1.7,0.125,7,6.708,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,15,,,True,0.625,0,13,8.667,13.0,0.6667,7,6.708,8,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,15,,,True,0.625,0,13,8.667,13.0,0.6667,7,6.708,8,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.4482,0.1553,-0.0518,0,,,True,0.0,0,13,8.958,13.0,0.6667,7,6.708,7,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.5,0.2071,0.0,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.708,6,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,coset,0.2928932188134524,0.5,0.55,0.2571,0.05,0,,,False,0.0,0,13,13.0,13.0,1.0,6,6.708,6,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.1757,-0.1172,-0.3243,0,,,True,0.0,0,1,0.333,1.0,0.0,-1,6.708,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.2343,-0.0586,-0.2657,0,,,True,0.0,0,1,0.333,1.0,0.0,-1,6.708,10,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.2636,-0.0293,-0.2364,4,,,True,0.1667,0,3,0.917,2.0,0.1667,7,6.708,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.2929,0.0,-0.2071,4,,,True,0.1667,0,3,0.917,2.0,0.1667,7,6.708,9,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.3447,0.0518,-0.1553,16,,,True,0.6667,0,13,9.292,13.0,0.7083,6,6.708,8,24,,,,
GF(13)_n12_k6,GF(13),13,12,6,0.5,4826809,subgroup,0.2928932188134524,0.5,0.3964,0.1035,-0.1036,16,,,True,0.6667,0,13,9.292,13.0,0.7083,6,6.708,8,24,,,,
